id,name,latitude,longitude,district,address,dmrcaRegistrationNo,confidence,verificationStatus,verifiedAt,womenPrayer,parking,airConditioning,wudu,jummah,notes,sourceTypes,nsdiId,osmId,sourcesJson
dmrca-R-760-K-100,DELLANGE NEW MOSQUE,,,Kandy,DELLANGE,R/760/K.100,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/760/K.100"", ""originalName"": ""DELLANGE NEW MOSQUE"", ""address"": ""DELLANGE"", ""city"": ""GELIOYA"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-761-K-101,WAHUNGOHA JUMMA MOSQUE,,,Kandy,WAHUNGOHA,R/761/K.101,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/761/K.101"", ""originalName"": ""WAHUNGOHA JUMMA MOSQUE"", ""address"": ""WAHUNGOHA"", ""city"": ""HANDESSA"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-773-K-102,VELAMBODA MOSQUE,,,Kandy,VELAMBODA,R/773/K.102,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/773/K.102"", ""originalName"": ""VELAMBODA MOSQUE"", ""address"": ""VELAMBODA"", ""city"": ""VELAMBODA"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-801-K-104,AL BAKIYAHTUL DHAHIMA JUMMA MOSQUE,,,Kandy,OORADENIYA,R/801/K.104,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/801/K.104"", ""originalName"": ""AL BAKIYAHTUL DHAHIMA JUMMA MOSQUE"", ""address"": ""OORADENIYA"", ""city"": ""GUNNEPANA"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-809-K-105,MAHABARATHUL NAKSHABANDIYA THAKKIYA,,,Kandy,"59, KATUGASTOTA ROAD",R/809/K.105,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/809/K.105"", ""originalName"": ""MAHABARATHUL NAKSHABANDIYA THAKKIYA"", ""address"": ""59, KATUGASTOTA ROAD"", ""city"": ""KANDY"", ""district"": ""Kandy"", ""mosqueType"": ""T"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-847-K-107,JAMIUL ANVER JUMMA MOSQUE,,,Kandy,GALAGEDERA,R/847/K.107,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/847/K.107"", ""originalName"": ""JAMIUL ANVER JUMMA MOSQUE"", ""address"": ""GALAGEDERA"", ""city"": ""GALAGEDERA"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-916-K-111,ANDIYAKADAWATTE JUMMA MOSQUE,,,Kandy,ANDIYAKADAWATTE,R/916/K.111,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/916/K.111"", ""originalName"": ""ANDIYAKADAWATTE JUMMA MOSQUE"", ""address"": ""ANDIYAKADAWATTE"", ""city"": ""GAMPOLA"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-,WERELLE MOSQUE,,,Kandy,"WERELLE DIVISION, TAMARAVELLY GROUP",,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": """", ""originalName"": ""WERELLE MOSQUE"", ""address"": ""WERELLE DIVISION, TAMARAVELLY GROUP"", ""city"": ""DOLASBAGE"", ""district"": ""Kandy"", ""mosqueType"": ""M"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-918-K-113,KEERAPANE THAKKIYA,,,Kandy,"HAPUGASPITIYA ROAD, KEERAPANE",R/918/K.113,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/918/K.113"", ""originalName"": ""KEERAPANE THAKKIYA"", ""address"": ""HAPUGASPITIYA ROAD, KEERAPANE"", ""city"": ""GAMPOLA"", ""district"": ""Kandy"", ""mosqueType"": ""T"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-957-K-114,PERADENIYA THAKKIYA,,,Kandy,"316, 317, GAMPOLA ROAD",R/957/K.114,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/957/K.114"", ""originalName"": ""PERADENIYA THAKKIYA"", ""address"": ""316, 317, GAMPOLA ROAD"", ""city"": ""PERADENIAY"", ""district"": ""Kandy"", ""mosqueType"": ""T"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-968-K-116,MASJIDUN NOOR,,,Kandy,PALIYAKOTUWA,R/968/K.116,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/968/K.116"", ""originalName"": ""MASJIDUN NOOR"", ""address"": ""PALIYAKOTUWA"", ""city"": ""AMBATENNA"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-977-K-117,WARAKALANDE MOSQUE,,,Kandy,ARTHANAI,R/977/K.117,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/977/K.117"", ""originalName"": ""WARAKALANDE MOSQUE"", ""address"": ""ARTHANAI"", ""city"": ""MADULKELLE"", ""district"": ""Kandy"", ""mosqueType"": ""M"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-985-K-118,MAOUNATHUL JEMALIYA JUMMA MASJID,,,Kandy,"33, DUCKWARI BAZAAR",R/985/K.118,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/985/K.118"", ""originalName"": ""MAOUNATHUL JEMALIYA JUMMA MASJID"", ""address"": ""33, DUCKWARI BAZAAR"", ""city"": ""RANGALLA"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1018-K-120,GETLUOYA SINNA GEMBARA MOSQUE,,,Kandy,TAWALANTENNA,R/1018/K.120,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1018/K.120"", ""originalName"": ""GETLUOYA SINNA GEMBARA MOSQUE"", ""address"": ""TAWALANTENNA"", ""city"": ""TAWALANTENNA"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1007-K-121,MOHIDEEN JUMMA MOSQUE,,,Kandy,SALAM BRIDGE,R/1007/K.121,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1007/K.121"", ""originalName"": ""MOHIDEEN JUMMA MOSQUE"", ""address"": ""SALAM BRIDGE"", ""city"": ""NAWALAPITIYA"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1131-K-122,ZAVIA MOSQUE,,,Kandy,"62, TRINCOMALEE STREET",R/1131/K.122,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1131/K.122"", ""originalName"": ""ZAVIA MOSQUE"", ""address"": ""62, TRINCOMALEE STREET"", ""city"": ""KANDY"", ""district"": ""Kandy"", ""mosqueType"": ""Z"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-805-K-123,PUSSELLEWA JUMMA MOSQUE,,,Kandy,PUSSELLEWA,R/805/K.123,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/805/K.123"", ""originalName"": ""PUSSELLEWA JUMMA MOSQUE"", ""address"": ""PUSSELLEWA"", ""city"": ""KANDY"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1081-K-124,MUHIYIDEEN JUMMA MASJID,,,Kandy,DEHIANGE,R/1081/K.124,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1081/K.124"", ""originalName"": ""MUHIYIDEEN JUMMA MASJID"", ""address"": ""DEHIANGE"", ""city"": ""MURUTALAWA"", ""district"": ""Kandy"", ""mosqueType"": ""JM`"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1007-K-125,AL MASJIDUL JAMIUL ASNA CENTRAL MOSQUE,,,Kandy,AKURANA TOWN,R/1007/K.125,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1007/K.125"", ""originalName"": ""AL MASJIDUL JAMIUL ASNA CENTRAL MOSQUE"", ""address"": ""AKURANA TOWN"", ""city"": ""AKURANA"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1131-K-126,GALAHA JUMMA MOSQUE (AL MASJIDUL AKRAM),,,Kandy,GALAHA,R/1131/K.126,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1131/K.126"", ""originalName"": ""GALAHA JUMMA MOSQUE (AL MASJIDUL AKRAM)"", ""address"": ""GALAHA"", ""city"": ""GALAHA"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-210-K-127,POLWATURA JUMMA MOSQUE,,,Kandy,POLWATHURA,R/210/K.127,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/210/K.127"", ""originalName"": ""POLWATURA JUMMA MOSQUE"", ""address"": ""POLWATHURA"", ""city"": ""NAWALAPITIYA"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1161-K-128,PERADENIYA UNIVERSITY JUMMA MOSQUE,,,Kandy,PERADENIYA,R/1161/K.128,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1161/K.128"", ""originalName"": ""PERADENIYA UNIVERSITY JUMMA MOSQUE"", ""address"": ""PERADENIYA"", ""city"": ""PERADENIYA"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1216-K-130,AL JAMIUL AZHAR JUMMA MOSQUE,,,Kandy,KANDY ROAD,R/1216/K.130,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1216/K.130"", ""originalName"": ""AL JAMIUL AZHAR JUMMA MOSQUE"", ""address"": ""KANDY ROAD"", ""city"": ""HANNASGIRIYA"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1297-K-131,AL MADRASATHUL NOOR THAKKIYA,,,Kandy,KURUGODA,R/1297/K.131,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1297/K.131"", ""originalName"": ""AL MADRASATHUL NOOR THAKKIYA"", ""address"": ""KURUGODA"", ""city"": ""AKURANA"", ""district"": ""Kandy"", ""mosqueType"": ""T"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1300-K-132,GALKAUWEWA THAKKIYA,,,Kandy,GALKADUWEWA,R/1300/K.132,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1300/K.132"", ""originalName"": ""GALKAUWEWA THAKKIYA"", ""address"": ""GALKADUWEWA"", ""city"": ""GALKADUWEWA"", ""district"": ""Kandy"", ""mosqueType"": ""T"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1307-K-134,AZZAVIATHUL FAZAIATHUL SATHULIYA,,,Kandy,"157, KALUGAMUWA",R/1307/K.134,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1307/K.134"", ""originalName"": ""AZZAVIATHUL FAZAIATHUL SATHULIYA"", ""address"": ""157, KALUGAMUWA"", ""city"": ""GELI OYA"", ""district"": ""Kandy"", ""mosqueType"": ""Z"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1337-K-137,NEW THAKKIYA KAHATAGAMA,,,Kandy,DEHIGAMA,R/1337/K.137,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1337/K.137"", ""originalName"": ""NEW THAKKIYA KAHATAGAMA"", ""address"": ""DEHIGAMA"", ""city"": ""DEHIGAMA"", ""district"": ""Kandy"", ""mosqueType"": ""T"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1337-K-139,NOORANIYA JUMMA MOSQUE,,,Kandy,PANGORAGAMANA,R/1337/K.139,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1337/K.139"", ""originalName"": ""NOORANIYA JUMMA MOSQUE"", ""address"": ""PANGORAGAMANA"", ""city"": ""MAHIYANGANE"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1380-K-140,BADURIYA JUMMA MOSQUE,,,Kandy,"BALANTOTA, RAMBUKPITIYA",R/1380/K.140,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1380/K.140"", ""originalName"": ""BADURIYA JUMMA MOSQUE"", ""address"": ""BALANTOTA, RAMBUKPITIYA"", ""city"": ""NAWALAPITIYA"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1381-K-141,FATHIMA BEEBI ZIYARAM,,,Kandy,KANDY HANTANA,R/1381/K.141,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1381/K.141"", ""originalName"": ""FATHIMA BEEBI ZIYARAM"", ""address"": ""KANDY HANTANA"", ""city"": ""KANDY"", ""district"": ""Kandy"", ""mosqueType"": ""SH"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1382-K-142,JAMIUL KHAIRATH THAKKIYA,,,Kandy,UDATALAWINNA MADIGE,R/1382/K.142,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1382/K.142"", ""originalName"": ""JAMIUL KHAIRATH THAKKIYA"", ""address"": ""UDATALAWINNA MADIGE"", ""city"": ""KATUGASTOTA"", ""district"": ""Kandy"", ""mosqueType"": ""T"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1420-K-144,AL MASJIDUL MUNAWWAR JUMMA MOSQUE,,,Kandy,ANKUMBURA ROAD,R/1420/K.144,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1420/K.144"", ""originalName"": ""AL MASJIDUL MUNAWWAR JUMMA MOSQUE"", ""address"": ""ANKUMBURA ROAD"", ""city"": ""ALAWATHUGODA"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1424-K-145,RAMBUK-ELA JUMMA MOSQUE,,,Kandy,WILANAGAMA,R/1424/K.145,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1424/K.145"", ""originalName"": ""RAMBUK-ELA JUMMA MOSQUE"", ""address"": ""WILANAGAMA"", ""city"": ""KANDY"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1453-K-146,MASJIDUL HASANAATH,,,Kandy,GODAMADUNA,R/1453/K.146,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1453/K.146"", ""originalName"": ""MASJIDUL HASANAATH"", ""address"": ""GODAMADUNA"", ""city"": ""MURUTALAWA"", ""district"": ""Kandy"", ""mosqueType"": ""M"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1458-K-147,BOOWELIKADA THAKKIYAWARAGALANDA JUMMA MOSQUE,,,Kandy,BOOWELIKADA,R/1458/K.147,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1458/K.147"", ""originalName"": ""BOOWELIKADA THAKKIYAWARAGALANDA JUMMA MOSQUE"", ""address"": ""BOOWELIKADA"", ""city"": ""HANDESSA"", ""district"": ""Kandy"", ""mosqueType"": ""T"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1493-K-148,WARAGALANDA JUMMA MOSQUE,,,Kandy,ARRATTANA,R/1493/K.148,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1493/K.148"", ""originalName"": ""WARAGALANDA JUMMA MOSQUE"", ""address"": ""ARRATTANA"", ""city"": ""MADULKELLE"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1502-K-150,MASJIDUL AKBAR JUMMA MOSQUE,,,Kandy,"KUMBUKKANDARA,",R/1502/K.150,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1502/K.150"", ""originalName"": ""MASJIDUL AKBAR JUMMA MOSQUE"", ""address"": ""KUMBUKKANDARA,"", ""city"": ""TELDENIYA"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1508-K-151,MASJIDUN NOOR JUMMA MOSQUE,,,Kandy,GALAMBALANA,R/1508/K.151,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1508/K.151"", ""originalName"": ""MASJIDUN NOOR JUMMA MOSQUE"", ""address"": ""GALAMBALANA"", ""city"": ""TELDENIYA"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1527-K-152,BALAGOLLA JUMMA MOSQUE,,,Kandy,BALAGOLLE,R/1527/K.152,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1527/K.152"", ""originalName"": ""BALAGOLLA JUMMA MOSQUE"", ""address"": ""BALAGOLLE"", ""city"": ""KENGALLA"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1528-K-153,MASJIDUN NOOR,,,Kandy,"226, ALUTWATTE",R/1528/K.153,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1528/K.153"", ""originalName"": ""MASJIDUN NOOR"", ""address"": ""226, ALUTWATTE"", ""city"": ""RAJAWALA"", ""district"": ""Kandy"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kandy__KANDY-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KANDY-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
