priorityRank,reviewType,priorityReason,id,name,district,address,dmrcaRegistrationNo,latitude,longitude,confidence,notes
405,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-07-KL-02,MAJLISUN NAKSHABANDIYA THAKKIYA,Kalutara,"NO.37, KURASANI MOULANA MAWATHA",R/07/KL.02,,,low,"A low-confidence NSDI candidate exists (nsdiId=16550, name='Nakshabandiya', score=100.0) — not linked, needs manual review."
406,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-159-KL-12,JAMIUL KHAIRATH AMBALANDUWA JUMMA MOSQUE,Kalutara,AMBALANDUWA,R/159/KL.12,,,low,"A low-confidence NSDI candidate exists (nsdiId=16770, name='Al Musjid Jamiul Khairath,Ambalandoowa', score=83.9) — not linked, needs manual review."
407,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-261-KL-19,HENAMULLA JISTHIYA MOSQUE,Kalutara,"105, GALLE ROAD, HENAMULLA",R/261/KL.19,,,low,"A low-confidence NSDI candidate exists (nsdiId=16829, name='Masjidul Ummy Henamulla', score=78.3) — not linked, needs manual review."
408,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-314-KL-22,NAKSHABANDIYA THAKKIYA,Kalutara,ATULUGAMA,R/314/KL.22,,,low,"A low-confidence NSDI candidate exists (nsdiId=16876, name='Nakshabandiya Jumma Mosque', score=100.0) — not linked, needs manual review."
409,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-468-KL-29,KADIRIYA THAKKIYA ALIAS ALAVIA THAKKIYA,Kalutara,MOOR STREET,R/468/KL.29,,,low,"A low-confidence NSDI candidate exists (nsdiId=16003, name='Alaviyathul Qadiriya Thakkiya', score=73.2) — not linked, needs manual review."
410,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-540-KL-33,KACHCHIMALAI SHRINE,Kalutara,BERUWELA,R/540/KL.33,,,low,"A low-confidence NSDI candidate exists (nsdiId=15683, name='Ketchimala Mosque', score=72.7) — not linked, needs manual review."
411,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-832-KL-43,ZAVIATHUL FASIYATHUL SHATHULIYA,Kalutara,"41, ZAVIYA ROAD, KATUWA, HENAMULLA",R/832/KL.43,,,low,"A low-confidence NSDI candidate exists (nsdiId=15977, name='Al Masjidul Fasiyathush Shazuliyah', score=83.7) — not linked, needs manual review."
412,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-1066-KL-52,MASJIDUN NOOR,Kalutara,"MUSLIM COLONY, SIR RAZEEK FAREEDPURAM WELIPENNA",R/1066/KL.52,,,low,"A low-confidence NSDI candidate exists (nsdiId=16540, name='Masjidun Noor', score=100.0) — not linked, needs manual review."
413,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-1219-KL-62,JISTHIYA THAKKIYA,Kalutara,"HAJA MAKAN MAWATHA, ATULUGAMA",R/1219/KL.62,,,low,"A low-confidence NSDI candidate exists (nsdiId=16822, name='Jisthia Mosque', score=93.3) — not linked, needs manual review."
414,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-1219-KL-64,MOHIDEEN JUMMA MOSQUE,Kalutara,"MATHUGAMA ROAD,",R/1219/KL.64,,,low,"A low-confidence NSDI candidate exists (nsdiId=15997, name='Muhiyadeen Jumma Masjid', score=77.8) — not linked, needs manual review."
415,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-1861-KL-80,JISTHIYA MOSQUE,Kalutara,WATTALPOLA ROAD,R/1861/KL/80,,,low,"A low-confidence NSDI candidate exists (nsdiId=16502, name='Chishtiya', score=70.6) — not linked, needs manual review."
416,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-14-K-01,KATUGASTOTA MOHIDEEN JUMMA MOSQUE,Kandy,"23, MADAWALA ROAD",R/14/K/01,,,low,"A low-confidence NSDI candidate exists (nsdiId=21869, name='Mohideen Jumma Mosque', score=100.0) — not linked, needs manual review."
417,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-73-K-11,AL MADRASATHUL MANARUL HUDA THAKKIYA,Kandy,GAMPOLAWELA,R/73/K/11,,,low,"A low-confidence NSDI candidate exists (nsdiId=20985, name='Masjidul Huda Mosque', score=100.0) — not linked, needs manual review."
418,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-1841-K-173,MASDUR RAHMAN,Kandy,MURUTAGAHAMULLA,R/1841/K.173,,,low,"A low-confidence NSDI candidate exists (nsdiId=21015, name='Masthu Ramalan Mosque', score=74.1) — not linked, needs manual review."
419,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-2086-K-193,MASJIDHUL HUDA JUMMAH MASJIDH,Kandy,KALUGAMUWA,R/2086/K/193,,,low,"A low-confidence NSDI candidate exists (nsdiId=22323, name='Al-Masjidh Smail Masque', score=73.7) — not linked, needs manual review."
420,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-2539-K-295,Masjidul Jabal Thakkiya,Kandy,"97,Kohanga,Kadugannawa.",R/2539/K/295,,,low,"A low-confidence NSDI candidate exists (nsdiId=21009, name='Jabas Mosque', score=80.0) — not linked, needs manual review."
421,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-0135-KD-12,MASJID JAMIUL KHAIRATH JUMMA MOSQUE,Kegalle,HIJRAGAMA,R/0135/KD/12,,,low,"A low-confidence NSDI candidate exists (nsdiId=28075, name='Jabul Kairad Jumma Mosque', score=74.1) — not linked, needs manual review."
422,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-0454-KD-35,MASJIDUL HUDA JUMMA MOSQUE,Kegalle,KOTEGODA,R/0454/KD/35,,,low,"A low-confidence NSDI candidate exists (nsdiId=20786, name='Masjidul Huda Mosque Maliyadda', score=100.0) — not linked, needs manual review."
423,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-2541-KD-119,MASJIDUL RAHMAN JUMMA MOSQUE,Kegalle,"KALAGAHANA,",R/2541/KD/119,,,low,"A low-confidence NSDI candidate exists (nsdiId=21105, name='Alrahuman Mosque', score=80.0) — not linked, needs manual review."
424,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-0889-KN-02,MASJIDUL ABDEEN JUMMA MOSQUE,Kilinochchi,"KANDY ROAD, KARADIPOKKU",R/0889/KN/02,,,low,"A low-confidence NSDI candidate exists (nsdiId=26737, name='Masjithul Abtheen Jumma', score=76.9) — not linked, needs manual review."
425,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-0925-KN-03,MOHIDEEN MOSQUE,Kilinochchi,"NACHCHIKUDA, PALLAWARAYANKADU, VINAYAGAPURAM",R/0925/KN/03,,,low,"A low-confidence NSDI candidate exists (nsdiId=27958, name='Mohideen Jumma', score=100.0) — not linked, needs manual review."
426,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-107-KU-10,MOHIDEEN JUMMA MOSQUE,Kurunegala,IHALAKINIYAMA,R/107/KU.10,,,low,"A low-confidence NSDI candidate exists (nsdiId=23553, name='Mohideen Masjeed Mosque', score=100.0) — not linked, needs manual review."
427,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-123-KU-15,MASJIDUL RAHUMANIYA,Kurunegala,MUMMANA,R/123/KU.15,,,low,"A low-confidence NSDI candidate exists (nsdiId=23583, name='Matharasathul Rahumaniya Arabic School', score=100.0) — not linked, needs manual review."
428,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-224-KU-24,AL MASJIDUL RAHMANIYA JUMMA MASJID,Kurunegala,"MEDIGE, DEWUTULANGE",R/224/KU.24,,,low,"A low-confidence NSDI candidate exists (nsdiId=22206, name='Masjin Rahmaniya Mosque', score=100.0) — not linked, needs manual review."
429,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-322-KU-37,MUSLIM THAKKIYA MASJID,Kurunegala,AMBANPOLA,R/322/KU.37,,,low,"A low-confidence NSDI candidate exists (nsdiId=23044, name='Muslim Palliya', score=100.0) — not linked, needs manual review."
430,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-392-KU-47,MASJIDUL KHAIRIYA JUMMA MOSQUE,Kurunegala,MAIN STREET,R/392/KU.47,,,low,"A low-confidence NSDI candidate exists (nsdiId=21946, name='Masjidul Higariyah Mosque', score=70.6) — not linked, needs manual review."
431,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-475-KU-56,MASJIDUL JELLALULLAH,Kurunegala,"SYAMBALAGASKOTUWA, KHATAGAHAMADA",R/475/KU.56,,,low,"A low-confidence NSDI candidate exists (nsdiId=22845, name='Masjidhul Jallullah Jumma Mosque', score=80.0) — not linked, needs manual review."
432,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-1272-KU-120,AL MASJIDU IRSHAD,Kurunegala,KIRIMETIYAWA,R/1272/KU.120,,,low,"A low-confidence NSDI candidate exists (nsdiId=23448, name='Masiidul Haira Mosque', score=71.4) — not linked, needs manual review."
433,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-2043-KU-174,MASJIDHUN NOOR,Kurunegala,"BANDARAGALA, PARAGAHADENIYA",R/2043/KU 174,,,low,"A low-confidence NSDI candidate exists (nsdiId=23597, name='Masjinnoor Mosque', score=83.3) — not linked, needs manual review."
434,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-0377-MN-14,MEERA MOSQUE,Mannar,METTANVELI,R/0377/MN 14,,,low,"A low-confidence NSDI candidate exists (nsdiId=26410, name='Meeraniya Jumma Mosque', score=71.4) — not linked, needs manual review."
435,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-0560-MN-24,HUSSAINIYA MOSQUE,Mannar,KOSUKUWADY,R/0560/MN 24,,,low,"A low-confidence NSDI candidate exists (nsdiId=26413, name='Husania Palli(Mosque)', score=82.4) — not linked, needs manual review."
436,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-0759-MN-33,KONDACHCHI MOHIDEEN MOSUQE,Mannar,KONDACHCHI,R/0759/MN 33,,,low,"A low-confidence NSDI candidate exists (nsdiId=26432, name='Mohideen Grand Mosque', score=100.0) — not linked, needs manual review."
437,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-0820-MN-36,MOHIDEEN MOSQUE,Mannar,KAKKAYANKULAM,R/0820/MN 36,,,low,"A low-confidence NSDI candidate exists (nsdiId=26354, name='Mohideen d Jummah Mosque', score=100.0) — not linked, needs manual review."
438,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-0824-MN-40,MOHIDEEN MOSQUE,Mannar,VEPPANKULAM,R/0824/MN 40,,,low,"A low-confidence NSDI candidate exists (nsdiId=26368, name='Mohidee Jummah Mosque', score=93.3) — not linked, needs manual review."
439,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-0826-MN-42,MOHIDEEN MOSQUE,Mannar,PERIYA KARISAL,R/0826/MN 42,,,low,"A low-confidence NSDI candidate exists (nsdiId=26430, name='Mohaidee Sinna Palli (mosque)', score=72.7) — not linked, needs manual review."
440,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-1510-MN-61,MASJIDUL MUNAWWARAH,Mannar,MADEENA NAGAR,R/1510/MN 61,,,low,"A low-confidence NSDI candidate exists (nsdiId=26238, name='Masjid Munawwara Mosque', score=94.7) — not linked, needs manual review."
441,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-226-MT-09,MASJIDUL HUDA,Matale,"42, KURUNEGALA ROAD",R/226/MT 09,,,low,"A low-confidence NSDI candidate exists (nsdiId=22446, name='Masjidul Huda Mosque', score=100.0) — not linked, needs manual review."
442,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-1138-MT-36,AL - MASJIDUN NOOR JUMMA MOSOQUE,Matale,"6TH COLONY, KANDALAMA",R/1138/MT 36,,,low,"A low-confidence NSDI candidate exists (nsdiId=22497, name='Masjidun Noor Mosque', score=100.0) — not linked, needs manual review."
443,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-1516-MT-43,MASJIDUL HUDA MOSQUE,Matale,"PARAWATHA, KALUDAWALA",R/1516/MT 43,,,low,"A low-confidence NSDI candidate exists (nsdiId=24064, name='Masjidul Hudha Jumma Mosque', score=88.9) — not linked, needs manual review."
444,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-1683-MT-46,AL MASJIDUN NOOR JUMMA MOSQUE,Matale,"KURUNEGALA ROAD,",R/1683/MT 46,,,low,"A low-confidence NSDI candidate exists (nsdiId=24096, name='Al-Masjidun Noor Jumma Mosque', score=100.0) — not linked, needs manual review."
445,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-1964-MT-50,MASJIDUR RAHMA,Matale,"HINAGALLA ROAD, MAKULAGASWEWA",R/1964/MT 50,,,low,"A low-confidence NSDI candidate exists (nsdiId=24145, name='Rahumania Mosque', score=71.4) — not linked, needs manual review."
446,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-2186-MT-55,MADRASATHUL JABAL MASJID,Matale,"158/8, KALUDAWELA CIRCULAR ROAD",R/2186/MT 55,,,low,"A low-confidence NSDI candidate exists (nsdiId=22253, name='Madrasathul Hameed Mosque', score=78.6) — not linked, needs manual review."
447,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-0275-MR-06,MOHIDEEN JUMMA MOSQUE,Matara,NEW STREET,R/0275/MR/06,,,low,"A low-confidence NSDI candidate exists (nsdiId=14149, name='Mohideen Jumma Musdeen Mosque', score=100.0) — not linked, needs manual review."
448,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-0356-MR-11,PORWAI MOHIDEEN MOSQUE,Matara,GODAPITIYA,R/0356/MR/11,,,low,"A low-confidence NSDI candidate exists (nsdiId=14694, name='Porwai Muhiyaddeen Jummah Mosque', score=84.8) — not linked, needs manual review."
449,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-0404-MR-15,MOHIDEEN JUMMA MOSQUE,Matara,"KANANGE ROAD, WELIPITIYA",R/0404/MR/15,,,low,"A low-confidence NSDI candidate exists (nsdiId=14054, name='Mohadeen Jumma Mosque', score=87.5) — not linked, needs manual review."
450,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-0488-MR-18,HASSAN HUSSAIN MOSQUE,Matara,MAIN STREET,R/0488/MR/18,,,low,"A low-confidence NSDI candidate exists (nsdiId=14212, name='Hasan Hsseiyan Mosque', score=78.6) — not linked, needs manual review."
451,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-253-PL-02,MOHIDEEN MOSQUE,Polonnaruwa,"MUSLIM COLONY, NORTH KADURUWELA",R/253/PL.02,,,low,"A low-confidence NSDI candidate exists (nsdiId=24695, name='Mohideen jumma mosque', score=100.0) — not linked, needs manual review."
452,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-703-PL-10,MOHIDEEN MOSQUE,Polonnaruwa,PUDUR,R/703/PL.10,,,low,"A low-confidence NSDI candidate exists (nsdiId=24770, name='MOHIDEEN JUMMA MOSQUE', score=100.0) — not linked, needs manual review."
453,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-09-P-01,MOHIDEEN JUMMA MOSQUE,Puttalam,PERUKKUWATTAN,R/09/P.01,,,low,"A low-confidence NSDI candidate exists (nsdiId=24628, name='Mohideen Thakkiya Mosque', score=100.0) — not linked, needs manual review."
454,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-079-P-08,MUHIYIDEEN JUMMA MOSQUE,Puttalam,KANDAKULI,R/079/P.08,,,low,"A low-confidence NSDI candidate exists (nsdiId=25066, name='Mujahideen Jumma Mosque', score=80.0) — not linked, needs manual review."
455,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-130-P-12,RAWTHER SAHIB MOSQUE,Puttalam,VELLANKARAI,R/130/P.12,,,low,"A low-confidence NSDI candidate exists (nsdiId=25150, name='Lahurthar Sahib Jumma Mosque', score=71.4) — not linked, needs manual review."
456,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-213-P-23,PATTANI SAHIB DHARGA MOSQUE,Puttalam,PULUDIVAYAL,R/213/P.23,,,low,"A low-confidence NSDI candidate exists (nsdiId=24630, name='Pattani Sahib Jumma Mosque', score=100.0) — not linked, needs manual review."
457,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-907-P-75,MOHIDEEN JUMMA MOSQUE,Puttalam,SANGATTIKULAM,R/907/P.75,,,low,"A low-confidence NSDI candidate exists (nsdiId=25100, name='Mohideen Jumma Mosque', score=100.0) — not linked, needs manual review."
458,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-909-P-77,MOHIDEEN THAKKIYA,Puttalam,PULUDIVAYAL,R/909/P.77,,,low,"A low-confidence NSDI candidate exists (nsdiId=25119, name='Mohideen a Mosque', score=100.0) — not linked, needs manual review."
459,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-937-P-78,MOHIDEEN JUMMA MOSQUE,Puttalam,KARAITIVU,R/937/P.78,,,low,"A low-confidence NSDI candidate exists (nsdiId=25129, name='Mohideen Jumma Mosque', score=100.0) — not linked, needs manual review."
460,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-1136-P-83,MOHIDEEN JUMMA MOSQUE,Puttalam,AMMATHODDAM,R/1136/P.83,,,low,"A low-confidence NSDI candidate exists (nsdiId=25132, name='Thakya Mohideen Mosque', score=100.0) — not linked, needs manual review."
461,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-1169-P-88,MOHIDEEN MOSQUE,Puttalam,"4TH MILE POST, MANNAR ROAD",R/1169/P.88,,,low,"A low-confidence NSDI candidate exists (nsdiId=25143, name='Mohideen Jumma Mosque', score=100.0) — not linked, needs manual review."
462,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-1190-P-92,MOHIDEEN KOTHUBA MOSQUE,Puttalam,POTTUVIL,R/1190/P.92,,,low,"A low-confidence NSDI candidate exists (nsdiId=25207, name='Mohideen Jumma Mosque', score=100.0) — not linked, needs manual review."
463,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-1911-P-173,MASJIDUL KOOFA,Puttalam,"KOOFA NAGAR, AHATHTHIMURIPPU, MUSALI ROAD",R/1911/P 173,,,low,"A low-confidence NSDI candidate exists (nsdiId=25165, name='Koobar Mosque', score=72.7) — not linked, needs manual review."
464,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-01-R-01,DAFTER ZAILANI MOHIDEEN MOSQUE,Ratnapura,BALANGODA,R/01/R/01,,,low,"A low-confidence NSDI candidate exists (nsdiId=16160, name='Mohideen Jumma Mosque', score=100.0) — not linked, needs manual review."
465,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-42-R-02,MOHIDEEN JUMMA MOSQUE,Ratnapura,OPANAYAKE,R/42/R/02,,,low,"A low-confidence NSDI candidate exists (nsdiId=17504, name='Mohideen Masjeed Mosque', score=100.0) — not linked, needs manual review."
466,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-370-R-11,MASJIDUN NOOR,Ratnapura,MORAGALA,R/370/R.11,,,low,"A low-confidence NSDI candidate exists (nsdiId=16366, name='Masjidul Noor Mosque', score=100.0) — not linked, needs manual review."
467,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-017-T-001,MUHIYIDEEN JUMMA MOSQUE,Trincomalee,AKKARAICHENAI,R/017/T/001,,,low,"A low-confidence NSDI candidate exists (nsdiId=25637, name='Muhaideen Jummah Mosque', score=84.2) — not linked, needs manual review."
468,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-112-T-004,MUHIYIDEEN JUMMA MOSQUE,Trincomalee,NILAVELI - 01,R/112/T/004,,,low,"A low-confidence NSDI candidate exists (nsdiId=25681, name='Muhaideen Jumma  Mosque', score=84.2) — not linked, needs manual review."
469,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-0671-T-030,MASJIDUL SALIHATH JUMMA MOSQUE,Trincomalee,SIRAJ NAGAR,R/0671/T/030,,,low,"A low-confidence NSDI candidate exists (nsdiId=25661, name='Salinath Grand Jumma Masjid', score=87.5) — not linked, needs manual review."
470,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-0676-T-033,MALAY (JAWA) KOTHBA MOSQUE,Trincomalee,KINNIYA,R/0676/T/033,,,low,"A low-confidence NSDI candidate exists (nsdiId=25748, name='Jawa jummah Mosque', score=100.0) — not linked, needs manual review."
471,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-0720-T-043,AL HIJRA JUMMA MASJID,Trincomalee,7TH COLONY,R/0720/T/043,,,low,"A low-confidence NSDI candidate exists (nsdiId=25729, name='Masjidul Hijra Mosque Kinniya', score=100.0) — not linked, needs manual review."
472,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-0954-T-054,BUHARY MOSQUE,Trincomalee,95TH MILE POST,R/0954/T/054,,,low,"A low-confidence NSDI candidate exists (nsdiId=25605, name='Buhari Jumma Mosque', score=83.3) — not linked, needs manual review."
473,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-1056-T-064,MASJIDU-UN-NOOR JUMMA MOSQUE,Trincomalee,"JINNAH NAGAR, LOVE LANE",R/1056/T/064,,,low,"A low-confidence NSDI candidate exists (nsdiId=25724, name='Masjidun Noor Mosque', score=100.0) — not linked, needs manual review."
474,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-1223-T-086,KHAIRIYA THAKKIYA,Trincomalee,KHAIRIYA NAGAR,R/1223/T/086,,,low,"A low-confidence NSDI candidate exists (nsdiId=25733, name='Masjidul Khair Jummah Mosque', score=76.9) — not linked, needs manual review."
475,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-12234-T-08-7,MASJIDUN NOOR JUMMA MOSQUE,Trincomalee,THAHA NAGAR,R/12234/T/08 7,,,low,"A low-confidence NSDI candidate exists (nsdiId=25743, name='Thakkiyathul Noor Mosque', score=100.0) — not linked, needs manual review."
476,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-1225-T-088,MASJIDUS SHAFIYA JUMMA MOSQUE,Trincomalee,SHAFI NAGAR,R/1225/T/088,,,low,"A low-confidence NSDI candidate exists (nsdiId=25762, name='Masjidul Rafiya Mosque', score=76.9) — not linked, needs manual review."
477,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-1240-T-094,MASJIDUL FALAH JUMMAH MOSQUE,Trincomalee,TOPPUR,R/1240/T/094,,,low,"A low-confidence NSDI candidate exists (nsdiId=25731, name='Masjidul Falah Jummah Mosque', score=100.0) — not linked, needs manual review."
478,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-1396-T-108,MASJIDUN NOOR,Trincomalee,"JABAL NAGAR, 6TH MILEPOST",R/1396/T/108,,,low,"A low-confidence NSDI candidate exists (nsdiId=25749, name='Masjidun Noor Mosque', score=100.0) — not linked, needs manual review."
479,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-1444-T-115,MOHAMEDIYA THAKKIYA,Trincomalee,THAMPALAKAMAM,R/1444/T/115,,,low,"A low-confidence NSDI candidate exists (nsdiId=25738, name='Masjidul Ohmiya Mosque', score=75.0) — not linked, needs manual review."
480,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-2152-T-199,MASJIDUL MADEENA,Trincomalee,HOSPITAL ROAD,R/2152/T 199,,,low,"A low-confidence NSDI candidate exists (nsdiId=25838, name='Muhadeen Jumma Masjid', score=80.0) — not linked, needs manual review."
481,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-2227-T-201,AL AQSHA MASJIDH,Trincomalee,KALLADIVETTUVAN,R/2227/T/201,,,low,"A low-confidence NSDI candidate exists (nsdiId=25735, name='Aqsha Mosque', score=100.0) — not linked, needs manual review."
482,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-1351-V-16,PUDUKUDIMUNAI MOHIDEEN MOSQUE,Vavuniya,SOODUVENTHAPULAVU,R/1351/V/16,,,low,"A low-confidence NSDI candidate exists (nsdiId=25887, name='Mohideen Jumma Mosque', score=100.0) — not linked, needs manual review."
483,conflict_to_resolve,"1 source(s) (dmrca), low confidence — has an unresolved candidate to adjudicate.",dmrca-R-1373-V-24,MOHIDEEN JUMMA MOSQUE,Vavuniya,ANAIVILUNTHAN,R/1373/V/24,,,low,"A low-confidence NSDI candidate exists (nsdiId=25999, name='Mahaideen Jummah Mosque', score=82.4) — not linked, needs manual review."
